Comment,Time,Reply Count
"Johnny, I admire your hard work and “hollywood inspired” journalistic approach. However, mentioning people from a specific demographic which is predominantly the work force in the host country, this can potentially make it difficult for Nepalis and Bangladeshis to enter the Qatar in the future.",2022-11-20T20:50:39Z,0
"Unfortunately it took a world cup to question these things. Look into Dubai, abu dhabi all these middle eastern mega cities, the story is the same. Doha is just following the footsteps of its neighboring countries who is doing this for decades now.",2022-11-20T20:50:29Z,0
The Arab world has never rejected slavery.,2022-11-20T20:50:23Z,0
It’s not just Qatar it’s the whole gulf I grew up in Oman and it’s the same here as well,2022-11-20T20:50:21Z,0
"Nice video, but why over dramatize, the first few minutes are very annoying.",2022-11-20T20:50:07Z,0
Modern day holocaust?,2022-11-20T20:49:51Z,0
"Brilliant Documentary Johnny, any chance to do some stories in Israel, Occupied Palestinian territories?",2022-11-20T20:49:44Z,0
"I am a big fan, if u want to provide true journalistic point of view investigate all countries that won the world cup not only Qatar i lived there for 30 years its not perfect but its safe make good money.",2022-11-20T20:49:43Z,0
I have been all over the UAE when i was active duty and new age slavery is how they get ahead so fast.,2022-11-20T20:49:39Z,0
"This is not only in Qatar, their neighbors also do the same to the workers who are from South Asia",2022-11-20T20:49:36Z,0
Here in Germany we allready knew about that since they started building but its Like Saudi and USA Money makes you forget very fast. And i guess the Saudi-USA Story ist worth telling too cause where women cant even drive Bike or get Stoned for nothing would be a great reason for war but Money a.k.a. Oil...,2022-11-20T20:49:35Z,0
"Cheers to Johnny by exposing these wealthy scumdogs and all those inhumans, uncovering the sorrow faces..",2022-11-20T20:49:34Z,0
"Thanks Johnny Harris for bringing this topic up in 👍 I thank you , no matter what other people say /criticize you , There are people watching and With you. Thanks again",2022-11-20T20:49:30Z,0
From a great nation to this. How much Arabs have fallen. This is the consequences of having too much money and power people lose their iman and focus on worldly things. Insha Allah a revival is coming soon.,2022-11-20T20:49:20Z,0
"Johnny not realizing he couldn’t go into that area as a white man is an example of POC questioning why they can’t or shouldn’t go into areas they SHOULD be able to go, but are made to feel they can’t 😢 it also shows NO ONE is exempt from this behavior regardless of race, citizenship, or nationality 🥺",2022-11-20T20:49:03Z,0
IM SO GLAD YOU ARE BRAVE ENOUGH FOR THESE VIDEOS. PLEASE DONT GET BULLIED INTO HIDING FACTS.,2022-11-20T20:48:59Z,0
"Allowing water in worksite is reform?? Water is human right, and we all are still coming up to these asshole of nations, who are forcing people into slavery!! Boycott world cup, actually watch it but don’t pay for it!",2022-11-20T20:48:57Z,0
"Wow, that looks like China... if there were possible to access the forbidden areas there. There were some pictures, but never a record in video. It´s pretty similar, but  way less ""caring"" for any humans rights. I mean...treated like prisoners, but actually being in a closed prison.",2022-11-20T20:48:55Z,0
get those videos back to 15-20min plz! so far 15 min of nothing.,2022-11-20T20:48:40Z,0
"personal opinion.. that was expected actually , Firstly, that is global process...  those workers came from over seas - to work not to enjoy , And not to mention the good payment that - they will never dream of - after working for just a period of time in any current city . as i said just a personal openion.",2022-11-20T20:48:35Z,0
The world needs more Johnny Harrises.,2022-11-20T20:48:31Z,0
So much drama!,2022-11-20T20:48:15Z,0
this should trend. amazing work like always,2022-11-20T20:48:01Z,0
"What Qatar is hiding is nothing but TRUTH. And one thing about truth is once it has been pronounced or spoken, it begins a journey to reveal itself, and it matters not who speaks it, be it a child, a mad person,it will still come out.",2022-11-20T20:47:46Z,0
I’m really disappointed from you Jonhnny how about exposing the countries who are against the World Cup trying to show the Middle East as bad corrupted please well the whole world is corrupted especially those countries that have been against Qatar from the beginning!! Anyway if your house was made from glass don’t throw rock at other people,2022-11-20T20:47:31Z,0
"I'm so glad this evil system is getting exposed, but Johnny you should have taken this opportunity to mention that this type of labour exploitation is also done in other Gulf countries, I hope this injustice ends across the whole developed world.",2022-11-20T20:47:27Z,0
This is basically segregation. 1/4 into 21st century.,2022-11-20T20:47:05Z,0
Thanks!,2022-11-20T20:46:53Z,0
"its amazing what such a little team can produce, thank you everyone involved!",2022-11-20T20:46:44Z,0
So predictable,2022-11-20T20:46:40Z,0
U should do documentary of jleeb in Kuwait 😂,2022-11-20T20:46:27Z,0
This is sooo common unfortunately with the Olympics as well.,2022-11-20T20:46:22Z,0
Yep there’s more slavery today than any time in history.,2022-11-20T20:46:18Z,0
"People should be refusing to go to Qutar for the world cup on principle. Dont give them your money, Sadly people will go even with booze being banned in the stadium.",2022-11-20T20:46:05Z,0
This video made me subscribe. Congratulations!,2022-11-20T20:46:00Z,0
Amazing journalism johnny,2022-11-20T20:45:58Z,0
"Vancouver Canada did the same thing, they shipped out all the ""homeless"" people to other areas of British Columbia and continue to this day.",2022-11-20T20:45:56Z,0
"Firstly you should focus on your western civilization and should reveal how you people dominate and colonised the world by your terror.killed millons of muslim,african natives and how much valuable assets you guys stole from them.",2022-11-20T20:45:42Z,0
"Thank you for the coverage, cause I am a nepali, where I saw so many people who were talking about that. And happy, messi and ronaldo will play on the blood and sweat of nepali 🙂",2022-11-20T20:45:36Z,0
Thanks!,2022-11-20T20:45:34Z,0
Please list the paypal account details of these poor abused people that feature in your videos so that we can send them a few quid.,2022-11-20T20:45:26Z,0
"As a brown guy from a third world nation, I say to you this, no matter how intellectual I try to sound or no matter how successful I actually am, the fact of the matter is, my voice won’t be heard. That’s the truth about this world.

So this is my solemn request to my western brothers and sisters, please stand up for humanity and freedom, please stand up for the people that are being wronged, as for a country like Qatar, it’s your disapproval that matters, not ours",2022-11-20T20:45:14Z,0
"This is not only happening in Qatar, please do some research in Dubai, Saudi, Bahrain, Oman, Kuwait they're all same

My dad lives in Dubai as an immigrant, working in a factory for 15 hour and only one weekend. The house & living place is unbearable and company pays him only 250$ month.",2022-11-20T20:45:13Z,0
This is not limited to Qatar its very common in other Gulf countries especially Saudi Arabia Kuwait etc,2022-11-20T20:45:06Z,0
"Wow, this is really crazy. Thanks for sharing this. I'm not surprised, just deeply saddened to get a reminder of how unfair life is for some people. Really appreciate you and the team for bringing stories like this to the forefront.",2022-11-20T20:44:23Z,0
"Sadly no subtitles yet
I would love to share this to non english speaking people",2022-11-20T20:44:19Z,0
have you done a similar video on occupation of palestine?,2022-11-20T20:44:14Z,0
It's really disgusting,2022-11-20T20:44:09Z,0
am I the only one getting cyberpunk vibes from qatar..,2022-11-20T20:44:05Z,0
The kafala system is modernday slavery where the kafeel abuse workers and treat them however they want . Uneducated and Ignorant desert dwellers now have money thanks to oil and gas and they've forgotten their past .,2022-11-20T20:43:49Z,0
"and this johnny guy is really strecthing his videos as much as possible like why even say ur going there when later in the video u dont go there? might aswell just cut out the part where u say ur going, but u want more view time on  your videos so u do shit like this so much trough out the video. disliked ofc",2022-11-20T20:43:38Z,0
Amazing video. You deserve a milion likes!!,2022-11-20T20:43:36Z,0
"Having watched the first 4:30 minutes it's already grossly over-dramatized and the focus is all about YOU and the danger YOU face, not the thousands of workers dead.... It's just tasteless..... There is no need to cheapen it with this cheap over-dramatized self-centered production. Surely there is enough awful shit happening there without the need for you to do that.",2022-11-20T20:43:29Z,0
